ad_id,age,gender,percentage
1179511959171347,35-44,male,0.063492
1179511959171347,18-24,male,0.015873
2844434985815939,18-24,female,0.030303
2844434985815939,35-44,male,0.060606
2844434985815939,45-54,female,0.181818
2844434985815939,35-44,female,0.181818
2844434985815939,18-24,male,0.090909
2844434985815939,65+,unknown,0.030303
2844434985815939,45-54,male,0.121212
2844434985815939,65+,female,0.121212
2844434985815939,55-64,male,0.060606
2844434985815939,55-64,female,0.121212
2794579004190726,25-34,unknown,0.002219
2794579004190726,45-54,unknown,0.001664
2794579004190726,18-24,female,0.090324
2794579004190726,45-54,male,0.072903
2794579004190726,35-44,male,0.162672
2794579004190726,18-24,male,0.091656
2794579004190726,25-34,male,0.229139
2794579004190726,25-34,female,0.170994
2794579004190726,45-54,female,0.056924
2794579004190726,35-44,female,0.116622
2794579004190726,35-44,unknown,0.004106
2794579004190726,18-24,unknown,0.000777
345467386797011,18-24,unknown,0.000432
345467386797011,45-54,unknown,0.000951
345467386797011,35-44,male,0.14997
345467386797011,35-44,female,0.132682
345467386797011,25-34,male,0.221713
345467386797011,18-24,female,0.093266
345467386797011,18-24,male,0.069496
345467386797011,45-54,female,0.056271
345467386797011,25-34,female,0.200795
345467386797011,45-54,male,0.071311
345467386797011,35-44,unknown,0.001988
345467386797011,25-34,unknown,0.001124
167087551894488,25-34,unknown,0.001444
167087551894488,35-44,female,0.131579
167087551894488,18-24,male,0.068999
167087551894488,25-34,male,0.206675
167087551894488,25-34,female,0.180841
167087551894488,45-54,male,0.08665
167087551894488,35-44,male,0.176187
167087551894488,18-24,female,0.077664
167087551894488,45-54,female,0.067715
167087551894488,45-54,unknown,0.000802
167087551894488,35-44,unknown,0.001123
167087551894488,18-24,unknown,0.000321
1137852603321321,55-64,unknown,0.000387
1137852603321321,25-34,unknown,0.002418
1137852603321321,45-54,unknown,0.001451
1137852603321321,55-64,male,0.046426
1137852603321321,25-34,male,0.193829
1137852603321321,45-54,female,0.051746
1137852603321321,18-24,female,0.114808
1137852603321321,25-34,female,0.19557
1137852603321321,35-44,female,0.091595
1137852603321321,18-24,male,0.083277
1137852603321321,45-54,male,0.07167
1137852603321321,35-44,male,0.105426
1137852603321321,55-64,female,0.039849
1137852603321321,18-24,unknown,0.000677
1137852603321321,35-44,unknown,0.00087
952753065468260,18-24,unknown,0.000378
952753065468260,55-64,female,0.045664
952753065468260,65+,unknown,0.000378
952753065468260,55-64,male,0.051667
952753065468260,45-54,female,0.067716
952753065468260,18-24,male,0.059042
952753065468260,35-44,male,0.113167
952753065468260,45-54,male,0.079699
952753065468260,25-34,male,0.161006
952753065468260,55-64,unknown,0.000638
952753065468260,65+,male,0.028434
952753065468260,65+,female,0.033799
952753065468260,35-44,female,0.097379
952753065468260,18-24,female,0.093479
952753065468260,25-34,female,0.163464
952753065468260,45-54,unknown,0.000827
952753065468260,35-44,unknown,0.002009
952753065468260,25-34,unknown,0.001253
3833191593434560,55-64,female,0.236543
3833191593434560,35-44,female,0.243511
3833191593434560,25-34,female,0.147807
3833191593434560,45-54,female,0.256105
3833191593434560,18-24,female,0.014193
3833191593434560,65+,female,0.101841
718523775479880,18-24,unknown,0.000312
718523775479880,25-34,female,0.214605
718523775479880,65+,male,0.020077
718523775479880,35-44,unknown,0.001768
718523775479880,18-24,male,0.008842
718523775479880,55-64,male,0.017268
718523775479880,65+,female,0.084157
718523775479880,45-54,female,0.175179
718523775479880,55-64,female,0.141267
718523775479880,55-64,unknown,0.000104
718523775479880,35-44,female,0.213773
718523775479880,18-24,female,0.048892
718523775479880,25-34,male,0.026839
718523775479880,45-54,male,0.022886
718523775479880,35-44,male,0.023406
718523775479880,25-34,unknown,0.000416
718523775479880,45-54,unknown,0.000208
1103721743373265,65+,female,0.049284
1103721743373265,18-24,female,0.057957
1103721743373265,55-64,female,0.126672
1103721743373265,25-34,female,0.270356
1103721743373265,45-54,female,0.190614
1103721743373265,35-44,female,0.305117
436784470932407,55-64,unknown,0.000588
436784470932407,18-24,male,0.188446
436784470932407,18-24,unknown,0.001176
436784470932407,65+,unknown,0.000735
436784470932407,13-17,male,0.014699
436784470932407,55-64,male,0.07335
436784470932407,65+,female,0.042922
436784470932407,65+,male,0.098045
436784470932407,35-44,male,0.061296
436784470932407,45-54,female,0.032633
436784470932407,35-44,female,0.027782
436784470932407,35-44,unknown,0.000588
436784470932407,45-54,male,0.054976
436784470932407,25-34,male,0.173159
436784470932407,55-64,female,0.040864
436784470932407,18-24,female,0.105836
436784470932407,25-34,female,0.073497
436784470932407,25-34,unknown,0.001617
436784470932407,45-54,unknown,0.00147
436784470932407,Unknown,unknown,0.000147
436784470932407,13-17,female,0.006174
731711527539283,Unknown,unknown,7.4E-5
731711527539283,25-34,female,0.357933
731711527539283,13-17,female,0.078352
731711527539283,18-24,female,0.56364
441687290383095,13-17,unknown,0.000108
441687290383095,25-34,female,0.363808
441687290383095,18-24,female,0.558383
441687290383095,13-17,female,0.077484
441687290383095,Unknown,unknown,0.000216
840758873145430,Unknown,unknown,0.000414
840758873145430,13-17,female,0.10775
840758873145430,25-34,female,0.319105
840758873145430,18-24,female,0.572731
3842283312529327,Unknown,unknown,0.000127
3842283312529327,13-17,female,0.094273
3842283312529327,25-34,female,0.304739
3842283312529327,18-24,female,0.600862
1358278521210222,Unknown,unknown,0.00011
1358278521210222,25-34,female,0.315969
1358278521210222,18-24,female,0.598148
1358278521210222,13-17,female,0.085773
239349491201740,13-17,unknown,0.000235
239349491201740,25-34,female,0.282844
239349491201740,18-24,female,0.635488
239349491201740,13-17,female,0.081316
239349491201740,Unknown,unknown,0.000118
255229346246066,Unknown,unknown,0.000135
255229346246066,25-34,female,0.292594
255229346246066,18-24,female,0.592338
255229346246066,13-17,female,0.114933
810164583045346,13-17,female,0.088251
810164583045346,18-24,female,0.637339
810164583045346,25-34,female,0.27441
487822972627842,25-34,female,0.265316
487822972627842,18-24,female,0.610672
487822972627842,13-17,female,0.124012
435538861011447,25-34,female,0.270571
435538861011447,13-17,female,0.102767
435538861011447,18-24,female,0.626662
735967373756007,Unknown,unknown,0.000271
735967373756007,18-24,female,0.604052
735967373756007,25-34,female,0.294098
735967373756007,13-17,female,0.101579
741751016713609,13-17,female,0.116191
741751016713609,18-24,female,0.618426
741751016713609,25-34,female,0.265383
727871264590655,25-34,female,0.657348
727871264590655,18-24,female,0.342053
727871264590655,13-17,female,0.000599
1171060566683203,18-24,female,0.308059
1171060566683203,25-34,female,0.690033
1171060566683203,13-17,female,0.001907
2522781321363865,25-34,female,0.551572
2522781321363865,18-24,female,0.448428
258685292526061,13-17,female,0.006226
258685292526061,25-34,female,0.517899
258685292526061,18-24,female,0.475875
286204592920020,18-24,female,0.33441
286204592920020,25-34,female,0.66559
713275606022453,13-17,female,0.005697
713275606022453,18-24,female,0.462131
713275606022453,25-34,female,0.532172
3406792866092405,13-17,female,0.002265
3406792866092405,25-34,female,0.565685
3406792866092405,18-24,female,0.43205
1391029831231339,13-17,female,0.000636
1391029831231339,25-34,female,0.735696
1391029831231339,18-24,female,0.263668
261042842166375,13-17,female,0.001149
261042842166375,25-34,female,0.64177
261042842166375,18-24,female,0.357081
457698768687335,25-34,female,0.680063
457698768687335,18-24,female,0.319937
279754983620061,13-17,female,0.000878
279754983620061,25-34,female,0.605529
279754983620061,18-24,female,0.393594
272277607766136,13-17,female,0.000972
272277607766136,25-34,female,0.667638
272277607766136,18-24,female,0.33139
251590539991881,13-17,female,0.009107
251590539991881,18-24,female,0.753328
251590539991881,25-34,female,0.237565
851217068768990,18-24,female,0.544608
851217068768990,25-34,female,0.453064
851217068768990,13-17,female,0.002327
174787111120809,13-17,female,0.001862
174787111120809,25-34,female,0.655493
174787111120809,18-24,female,0.342644
737718916935521,25-34,female,0.802273
737718916935521,18-24,female,0.190909
737718916935521,13-17,female,0.006818
216855363514641,25-34,female,0.611111
216855363514641,18-24,female,0.388889
137419858283672,25-34,female,0.495625
137419858283672,18-24,female,0.504375
4592769040749507,25-34,female,0.560467
4592769040749507,18-24,female,0.43529
4592769040749507,13-17,female,0.004243
262682745402934,13-17,male,0.000113
262682745402934,25-34,unknown,0.000677
262682745402934,18-24,male,0.084321
262682745402934,18-24,female,0.242127
262682745402934,25-34,female,0.516424
262682745402934,25-34,male,0.155322
262682745402934,13-17,female,0.000452
262682745402934,18-24,unknown,0.000564
438513687433343,13-17,female,0.003041
438513687433343,18-24,female,0.241703
438513687433343,18-24,male,0.185115
438513687433343,25-34,female,0.344198
438513687433343,25-34,male,0.220677
438513687433343,13-17,male,0.003412
438513687433343,18-24,unknown,0.000556
438513687433343,25-34,unknown,0.001224
438513687433343,Unknown,unknown,3.7E-5
438513687433343,13-17,unknown,3.7E-5
239652091156479,55-64,unknown,0.000306
239652091156479,25-34,male,0.074989
239652091156479,65+,unknown,0.000408
239652091156479,35-44,unknown,0.000816
239652091156479,25-34,female,0.114472
239652091156479,55-64,male,0.093965
239652091156479,18-24,female,0.083814
239652091156479,35-44,male,0.055349
239652091156479,65+,male,0.085344
239652091156479,45-54,unknown,0.00051
239652091156479,65+,female,0.113758
239652091156479,45-54,male,0.065704
239652091156479,55-64,female,0.114676
239652091156479,45-54,female,0.076468
239652091156479,35-44,female,0.081824
239652091156479,18-24,male,0.036678
239652091156479,25-34,unknown,0.000816
239652091156479,18-24,unknown,0.000102
140753071258040,45-54,female,0.058824
140753071258040,55-64,female,0.026144
140753071258040,45-54,male,0.052288
140753071258040,18-24,male,0.143791
140753071258040,25-34,female,0.117647
140753071258040,18-24,female,0.124183
140753071258040,25-34,male,0.104575
140753071258040,55-64,male,0.071895
140753071258040,35-44,female,0.052288
140753071258040,13-17,female,0.084967
140753071258040,65+,male,0.03268
140753071258040,35-44,male,0.084967
140753071258040,65+,female,0.006536
140753071258040,13-17,male,0.039216
218438206731614,65+,unknown,0.000114
218438206731614,18-24,female,0.085131
218438206731614,35-44,unknown,0.00193
218438206731614,Unknown,unknown,0.001022
218438206731614,25-34,unknown,0.000681
218438206731614,55-64,female,0.038706
218438206731614,65+,female,0.026901
218438206731614,13-17,male,0.018388
218438206731614,18-24,male,0.085244
218438206731614,55-64,male,0.058002
218438206731614,25-34,female,0.082066
218438206731614,45-54,unknown,0.000681
218438206731614,45-54,male,0.111578
218438206731614,35-44,male,0.154824
218438206731614,45-54,female,0.059818
218438206731614,35-44,female,0.086379
218438206731614,65+,male,0.028831
218438206731614,25-34,male,0.138025
218438206731614,13-17,female,0.019977
218438206731614,13-17,unknown,0.000454
218438206731614,55-64,unknown,0.000227
218438206731614,18-24,unknown,0.001022
241724007669107,55-64,female,0.033755
241724007669107,55-64,male,0.037975
241724007669107,35-44,male,0.075949
241724007669107,25-34,female,0.126582
241724007669107,45-54,male,0.042194
241724007669107,45-54,female,0.063291
241724007669107,25-34,male,0.130802
241724007669107,13-17,female,0.037975
241724007669107,18-24,male,0.135021
241724007669107,13-17,male,0.042194
241724007669107,65+,male,0.004219
241724007669107,18-24,female,0.177215
241724007669107,35-44,female,0.07173
241724007669107,65+,female,0.021097
248774790134630,25-34,unknown,0.000494
248774790134630,45-54,female,0.050395
248774790134630,55-64,male,0.032115
248774790134630,65+,male,0.01087
248774790134630,35-44,male,0.123024
248774790134630,13-17,unknown,0.000494
248774790134630,45-54,male,0.066206
248774790134630,65+,female,0.01087
248774790134630,13-17,female,0.024704
248774790134630,55-64,female,0.028656
248774790134630,18-24,unknown,0.000988
248774790134630,13-17,male,0.018775
248774790134630,18-24,female,0.141304
248774790134630,25-34,female,0.099802
248774790134630,18-24,male,0.12747
248774790134630,25-34,male,0.181324
248774790134630,35-44,unknown,0.000494
248774790134630,45-54,unknown,0.000494
248774790134630,35-44,female,0.081522
256779142594198,Unknown,unknown,0.000544
256779142594198,25-34,female,0.087317
256779142594198,13-17,unknown,0.000272
256779142594198,18-24,unknown,0.000612
256779142594198,55-64,unknown,0.000113
256779142594198,35-44,unknown,0.000839
256779142594198,13-17,female,0.056353
256779142594198,45-54,unknown,0.000521
256779142594198,25-34,male,0.168831
256779142594198,45-54,female,0.047671
256779142594198,13-17,male,0.05132
256779142594198,25-34,unknown,0.000816
256779142594198,35-44,male,0.097631
256779142594198,45-54,male,0.075983
256779142594198,65+,female,0.011039
256779142594198,18-24,male,0.15344
256779142594198,55-64,female,0.026476
256779142594198,55-64,male,0.034365
256779142594198,18-24,female,0.109169
256779142594198,35-44,female,0.061657
256779142594198,65+,male,0.014893
256779142594198,65+,unknown,0.000136
261454135593078,65+,unknown,0.000182
261454135593078,25-34,male,0.176764
261454135593078,25-34,unknown,0.00162
261454135593078,35-44,unknown,0.001357
261454135593078,13-17,unknown,0.000648
261454135593078,13-17,female,0.051915
261454135593078,18-24,female,0.11112
261454135593078,35-44,female,0.060318
261454135593078,45-54,female,0.043189
261454135593078,18-24,male,0.150482
261454135593078,35-44,male,0.08822
261454135593078,18-24,unknown,0.001053
261454135593078,13-17,male,0.049931
261454135593078,45-54,male,0.06374
261454135593078,55-64,male,0.03596
261454135593078,55-64,female,0.024439
261454135593078,25-34,female,0.104965
261454135593078,65+,male,0.018405
261454135593078,65+,female,0.014113
261454135593078,45-54,unknown,0.000506
261454135593078,Unknown,unknown,0.00081
261454135593078,55-64,unknown,0.000263
265747158496440,65+,female,0.028571
265747158496440,65+,male,0.020408
265747158496440,55-64,male,0.036735
265747158496440,35-44,male,0.065306
265747158496440,45-54,female,0.065306
265747158496440,18-24,male,0.134694
265747158496440,25-34,male,0.114286
265747158496440,25-34,female,0.097959
265747158496440,18-24,female,0.106122
265747158496440,45-54,male,0.077551
265747158496440,35-44,female,0.085714
265747158496440,13-17,male,0.053061
265747158496440,13-17,female,0.077551
265747158496440,55-64,female,0.032653
265747158496440,Unknown,unknown,0.004082
266857798218424,18-24,unknown,0.000577
266857798218424,35-44,female,0.040977
266857798218424,13-17,unknown,0.000385
266857798218424,Unknown,unknown,0.000192
266857798218424,25-34,unknown,0.000577
266857798218424,13-17,male,0.0202
266857798218424,55-64,female,0.027703
266857798218424,35-44,unknown,0.000962
266857798218424,25-34,female,0.061562
266857798218424,45-54,male,0.104656
266857798218424,55-64,male,0.057715
266857798218424,65+,unknown,0.000577
266857798218424,25-34,male,0.205079
266857798218424,35-44,male,0.145056
266857798218424,45-54,female,0.036937
266857798218424,18-24,female,0.089457
266857798218424,18-24,male,0.161023
266857798218424,65+,male,0.019046
266857798218424,13-17,female,0.013274
266857798218424,65+,female,0.013274
266857798218424,45-54,unknown,0.000385
266857798218424,55-64,unknown,0.000385
272827541072502,25-34,unknown,0.0007
272827541072502,35-44,female,0.056683
272827541072502,Unknown,unknown,0.003499
272827541072502,65+,male,0.013996
272827541072502,55-64,unknown,0.0014
272827541072502,45-54,male,0.048985
272827541072502,55-64,female,0.039188
272827541072502,45-54,female,0.044787
272827541072502,65+,female,0.020294
272827541072502,18-24,female,0.130861
272827541072502,35-44,unknown,0.0007
272827541072502,13-17,male,0.044087
272827541072502,18-24,male,0.182645
272827541072502,25-34,male,0.146956
272827541072502,25-34,female,0.108467
272827541072502,35-44,male,0.062281
