ad_id,age,gender,percentage
181280623800133,55-64,male,0.008432
181280623800133,35-44,female,0.047431
181280623800133,25-34,female,0.183136
181280623800133,65+,unknown,0.000264
181280623800133,35-44,male,0.038735
181280623800133,18-24,male,0.193939
181280623800133,45-54,male,0.020553
181280623800133,25-34,unknown,0.002108
181280623800133,65+,female,0.003953
181280623800133,18-24,unknown,0.001318
181280623800133,45-54,unknown,0.000527
181280623800133,Unknown,unknown,0.000791
790652264991009,65+,female,0.003632
790652264991009,35-44,female,0.057115
790652264991009,65+,male,0.003962
790652264991009,18-24,unknown,0.001321
790652264991009,25-34,unknown,0.002971
790652264991009,45-54,female,0.027402
790652264991009,35-44,male,0.032684
790652264991009,18-24,male,0.143282
790652264991009,25-34,male,0.114889
790652264991009,13-17,unknown,0.00033
790652264991009,18-24,female,0.356553
790652264991009,25-34,female,0.220865
790652264991009,55-64,female,0.007923
790652264991009,35-44,unknown,0.001651
790652264991009,45-54,male,0.018488
790652264991009,55-64,male,0.006603
790652264991009,45-54,unknown,0.00033
256021496236500,13-17,unknown,1.4E-5
256021496236500,35-44,female,0.097597
256021496236500,65+,unknown,0.000264
256021496236500,18-24,unknown,0.000237
256021496236500,45-54,unknown,0.000515
256021496236500,25-34,male,0.077775
256021496236500,18-24,male,0.043377
256021496236500,45-54,female,0.113173
256021496236500,35-44,male,0.06566
256021496236500,18-24,female,0.088327
256021496236500,55-64,unknown,0.00041
256021496236500,55-64,male,0.05914
